,Country,IND,Industry,Time,Value,lnGDP,Labour Costs Share(%)
0,Germany,D01T99,TOTAL,1991,853459.0,10.48165783227984,100.0
1,Germany,D01T03," Agriculture, hunting, forestry and fishing [A]",1991,7506.0,10.48165783227984,0.879479857849059
2,Germany,D05T09, Mining and quarrying [B],1991,9031.0,10.48165783227984,1.0581644812463165
3,Germany,D10T33, Manufacturing [C],1991,261742.0,10.48165783227984,30.668374227701623
4,Germany,D10T12," Food products, beverages and tobacco [CA]",1991,20348.0,10.48165783227984,2.384180142221243
5,Germany,D13T15," Textiles, wearing apparel, leather and related products [CB]",1991,10225.0,10.48165783227984,1.1980657535980053
6,Germany,D16T18," Wood and paper products, and printing [CC]",1991,17320.0,10.48165783227984,2.0293886408134427
7,Germany,D19, Coke and refined petroleum products [CD],1991,1300.0,10.48165783227984,0.15232131830585888
8,Germany,D20, Chemicals and chemical products [CE],1991,18100.0,10.48165783227984,2.1207814317969578
9,Germany,D21, Basic pharmaceutical products and pharmaceutical preparations [CF],1991,5256.0,10.48165783227984,0.6158468069350724
10,Germany,D22T23," Rubber and plastics products, and other non-metallic mineral products [CG]",1991,21169.0,10.48165783227984,2.4803769132436355
11,Germany,D24T25," Basic metals and fabricated metal products, except machinery and equipment [CH]",1991,38183.0,10.48165783227984,4.473911459132776
12,Germany,D26," Computer, electronic and optical products [CI]",1991,15604.0,10.48165783227984,1.828324500649709
13,Germany,D27, Electrical equipment [CJ],1991,17964.0,10.48165783227984,2.104846278497268
14,Germany,D28, Machinery and equipment n.e.c. [CK],1991,41357.0,10.48165783227984,4.845809816288773
15,Germany,D29T30, Transport equipment [CL],1991,34612.0,10.48165783227984,4.055496514771066
16,Germany,D31T33, Furniture; other manufacturing; repair and installation of machinery and equipment [CM],1991,20304.0,10.48165783227984,2.379024651447814
17,Germany,D35," Electricity, gas, steam and air conditioning supply [D]",1991,13307.0,10.48165783227984,1.5591844482277415
18,Germany,D36T39," Water supply; sewerage, waste management and remediation activities [E]",1991,5990.0,10.48165783227984,0.7018497666554574
19,Germany,D41T43, Construction [F],1991,65864.0,10.48165783227984,7.717301006843915
20,Germany,D45T47," Wholesale and retail trade, repair of motor vehicles and motorcycles [G]",1991,98036.0,10.48165783227984,11.486902124179368
21,Germany,D49T53, Transportation and storage [H],1991,48341.0,10.48165783227984,5.664126806325787
22,Germany,D55T56, Accommodation and food service activities [I],1991,12976.0,10.48165783227984,1.5204010971821729
23,Germany,D58T63, Information and communication [J],1991,27129.0,10.48165783227984,3.1787115725535733
24,Germany,D64T66, Financial and insurance activities [K],1991,41794.0,10.48165783227984,4.897013213288512
25,Germany,D68, Real estate activities [L],1991,5302.0,10.48165783227984,0.6212366381982029
26,Germany,D69T75," Professional, scientific and technical activities [M]",1991,24954.0,10.48165783227984,2.923866290003386
27,Germany,D77T82, Administrative and support service activities [N],1991,14032.0,10.48165783227984,1.6441328757444706
28,Germany,D84, Public administration and defence; compulsory social security [O],1991,79269.0,10.48165783227984,9.28796813906702
29,Germany,D85, Education [P],1991,47115.0,10.48165783227984,5.520476086138877
30,Germany,D86T88, Human health and social work activities [Q],1991,61929.0,10.48165783227984,7.256236093356565
31,Germany,D90T93," Arts, entertainment and recreation [R]",1991,7570.0,10.48165783227984,0.8869787535195012
32,Germany,D94T96, Other service activities [S],1991,18305.0,10.48165783227984,2.1448013319913435
33,Germany,D97T98, Activities of households as employers; undifferentiated activities of households for own use [T],1991,3267.0,10.48165783227984,0.38279518992710837
34,Germany,D01T99,TOTAL,1992,926427.0,10.49413791693949,100.0
35,Germany,D01T03," Agriculture, hunting, forestry and fishing [A]",1992,6621.0,10.49413791693949,0.7146812430984848
36,Germany,D05T09, Mining and quarrying [B],1992,9139.0,10.49413791693949,0.9864781574802979
37,Germany,D10T33, Manufacturing [C],1992,273747.0,10.49413791693949,29.548685433390865
38,Germany,D10T12," Food products, beverages and tobacco [CA]",1992,21869.0,10.49413791693949,2.3605745514757235
39,Germany,D13T15," Textiles, wearing apparel, leather and related products [CB]",1992,9363.0,10.49413791693949,1.0106570728184736
40,Germany,D16T18," Wood and paper products, and printing [CC]",1992,18395.0,10.49413791693949,1.9855854805613395
41,Germany,D19, Coke and refined petroleum products [CD],1992,1328.0,10.49413791693949,0.14334642664775532
42,Germany,D20, Chemicals and chemical products [CE],1992,18784.0,10.49413791693949,2.027574757644153
43,Germany,D21, Basic pharmaceutical products and pharmaceutical preparations [CF],1992,5589.0,10.49413791693949,0.6032855260047473
44,Germany,D22T23," Rubber and plastics products, and other non-metallic mineral products [CG]",1992,22734.0,10.49413791693949,2.45394402365216
45,Germany,D24T25," Basic metals and fabricated metal products, except machinery and equipment [CH]",1992,40100.0,10.49413791693949,4.328457611878756
46,Germany,D26," Computer, electronic and optical products [CI]",1992,15846.0,10.49413791693949,1.7104423770032608
47,Germany,D27, Electrical equipment [CJ],1992,18276.0,10.49413791693949,1.9727404317879338
48,Germany,D28, Machinery and equipment n.e.c. [CK],1992,43766.0,10.49413791693949,4.724171467368719
49,Germany,D29T30, Transport equipment [CL],1992,36039.0,10.49413791693949,3.890106829787992
50,Germany,D31T33, Furniture; other manufacturing; repair and installation of machinery and equipment [CM],1992,21658.0,10.49413791693949,2.3377988767598525
51,Germany,D35," Electricity, gas, steam and air conditioning supply [D]",1992,14384.0,10.49413791693949,1.5526317777871328
52,Germany,D36T39," Water supply; sewerage, waste management and remediation activities [E]",1992,6855.0,10.49413791693949,0.7399395742999718
53,Germany,D41T43, Construction [F],1992,74701.0,10.49413791693949,8.063344440522567
54,Germany,D45T47," Wholesale and retail trade, repair of motor vehicles and motorcycles [G]",1992,108344.0,10.49413791693949,11.694823229461145
55,Germany,D49T53, Transportation and storage [H],1992,52120.0,10.49413791693949,5.625915479579071
56,Germany,D55T56, Accommodation and food service activities [I],1992,14657.0,10.49413791693949,1.5820998308555343
57,Germany,D58T63, Information and communication [J],1992,30394.0,10.49413791693949,3.280776574948701
58,Germany,D64T66, Financial and insurance activities [K],1992,46558.0,10.49413791693949,5.025544376405264
59,Germany,D68, Real estate activities [L],1992,6094.0,10.49413791693949,0.6577960271019735
60,Germany,D69T75," Professional, scientific and technical activities [M]",1992,28223.0,10.49413791693949,3.0464353910237936
61,Germany,D77T82, Administrative and support service activities [N],1992,15212.0,10.49413791693949,1.6420074112693175
62,Germany,D84, Public administration and defence; compulsory social security [O],1992,86627.0,10.49413791693949,9.350655799107754
63,Germany,D85, Education [P],1992,52280.0,10.49413791693949,5.643186133392054
64,Germany,D86T88, Human health and social work activities [Q],1992,67587.0,10.49413791693949,7.295447995362829
65,Germany,D90T93," Arts, entertainment and recreation [R]",1992,8722.0,10.49413791693949,0.9414665159802122
66,Germany,D94T96, Other service activities [S],1992,20630.0,10.49413791693949,2.2268349260114393
67,Germany,D97T98, Activities of households as employers; undifferentiated activities of households for own use [T],1992,3532.0,10.49413791693949,0.38124968292159017
68,Germany,D01T99,TOTAL,1993,948855.0,10.47879631273099,100.0
69,Germany,D01T03," Agriculture, hunting, forestry and fishing [A]",1993,6512.0,10.47879631273099,0.6863008573491208
70,Germany,D05T09, Mining and quarrying [B],1993,8583.0,10.47879631273099,0.9045639217794077
71,Germany,D10T33, Manufacturing [C],1993,263248.0,10.47879631273099,27.743754314410523
72,Germany,D10T12," Food products, beverages and tobacco [CA]",1993,22312.0,10.47879631273099,2.351465713939432
73,Germany,D13T15," Textiles, wearing apparel, leather and related products [CB]",1993,8739.0,10.47879631273099,0.9210047899837173
74,Germany,D16T18," Wood and paper products, and printing [CC]",1993,18624.0,10.47879631273099,1.9627867271606303
75,Germany,D19, Coke and refined petroleum products [CD],1993,1299.0,10.47879631273099,0.13690184485511486
76,Germany,D20, Chemicals and chemical products [CE],1993,18224.0,10.47879631273099,1.9206306548418883
77,Germany,D21, Basic pharmaceutical products and pharmaceutical preparations [CF],1993,5393.0,10.47879631273099,0.5683692450374399
78,Germany,D22T23," Rubber and plastics products, and other non-metallic mineral products [CG]",1993,22692.0,10.47879631273099,2.391513982642237
79,Germany,D24T25," Basic metals and fabricated metal products, except machinery and equipment [CH]",1993,38110.0,10.47879631273099,4.0164197901681495
80,Germany,D26," Computer, electronic and optical products [CI]",1993,14267.0,10.47879631273099,1.5036017094287324
81,Germany,D27, Electrical equipment [CJ],1993,17425.0,10.47879631273099,1.836423900385201
82,Germany,D28, Machinery and equipment n.e.c. [CK],1993,40171.0,10.47879631273099,4.233628952790468
83,Germany,D29T30, Transport equipment [CL],1993,34489.0,10.47879631273099,3.6348019455027374
84,Germany,D31T33, Furniture; other manufacturing; repair and installation of machinery and equipment [CM],1993,21503.0,10.47879631273099,2.2662050576747763
85,Germany,D35," Electricity, gas, steam and air conditioning supply [D]",1993,14734.0,10.47879631273099,1.5528189238608638
86,Germany,D36T39," Water supply; sewerage, waste management and remediation activities [E]",1993,7339.0,10.47879631273099,0.7734585368681199
87,Germany,D41T43, Construction [F],1993,80425.0,10.47879631273099,8.476005290587075
88,Germany,D45T47," Wholesale and retail trade, repair of motor vehicles and motorcycles [G]",1993,113774.0,10.47879631273099,11.990662429981398
89,Germany,D49T53, Transportation and storage [H],1993,53017.0,10.47879631273099,5.58747121530687
90,Germany,D55T56, Accommodation and food service activities [I],1993,14752.0,10.47879631273099,1.5547159471152074
91,Germany,D58T63, Information and communication [J],1993,31784.0,10.47879631273099,3.3497215064472443
92,Germany,D64T66, Financial and insurance activities [K],1993,49086.0,10.47879631273099,5.173182414594432
93,Germany,D68, Real estate activities [L],1993,6877.0,10.47879631273099,0.724768273339973
94,Germany,D69T75," Professional, scientific and technical activities [M]",1993,30513.0,10.47879631273099,3.2157705866544415
95,Germany,D77T82, Administrative and support service activities [N],1993,16110.0,10.47879631273099,1.6978358126373365
96,Germany,D84, Public administration and defence; compulsory social security [O],1993,90351.0,10.47879631273099,9.52210822517666
97,Germany,D85, Education [P],1993,55645.0,10.47879631273099,5.864436610441006
98,Germany,D86T88, Human health and social work activities [Q],1993,71153.0,10.47879631273099,7.498827534238635
99,Germany,D90T93," Arts, entertainment and recreation [R]",1993,9148.0,10.47879631273099,0.964109373929631
100,Germany,D94T96, Other service activities [S],1993,22074.0,10.47879631273099,2.3263828509097806
101,Germany,D97T98, Activities of households as employers; undifferentiated activities of households for own use [T],1993,3730.0,10.47879631273099,0.3931053743722697
102,Germany,D01T99,TOTAL,1994,974663.0,10.4999535981821,100.0
103,Germany,D01T03," Agriculture, hunting, forestry and fishing [A]",1994,6722.0,10.4999535981821,0.6896742771604134
104,Germany,D05T09, Mining and quarrying [B],1994,7790.0,10.4999535981821,0.799250612775903
105,Germany,D10T33, Manufacturing [C],1994,263201.0,10.4999535981821,27.004308155742034
106,Germany,D10T12," Food products, beverages and tobacco [CA]",1994,22558.0,10.4999535981821,2.314440991399078
107,Germany,D13T15," Textiles, wearing apparel, leather and related products [CB]",1994,8352.0,10.4999535981821,0.8569115684087731
108,Germany,D16T18," Wood and paper products, and printing [CC]",1994,19261.0,10.4999535981821,1.9761702249905866
109,Germany,D19, Coke and refined petroleum products [CD],1994,1113.0,10.4999535981821,0.11419331604872658
110,Germany,D20, Chemicals and chemical products [CE],1994,18012.0,10.4999535981821,1.8480233680769662
111,Germany,D21, Basic pharmaceutical products and pharmaceutical preparations [CF],1994,5319.0,10.4999535981821,0.5457270872086044
112,Germany,D22T23," Rubber and plastics products, and other non-metallic mineral products [CG]",1994,23200.0,10.4999535981821,2.380309912246592
113,Germany,D24T25," Basic metals and fabricated metal products, except machinery and equipment [CH]",1994,37639.0,10.4999535981821,3.8617450339245463
114,Germany,D26," Computer, electronic and optical products [CI]",1994,14156.0,10.4999535981821,1.4523994447311532
115,Germany,D27, Electrical equipment [CJ],1994,18020.0,10.4999535981821,1.8488441645984306
116,Germany,D28, Machinery and equipment n.e.c. [CK],1994,39983.0,10.4999535981821,4.102238414713598
117,Germany,D29T30, Transport equipment [CL],1994,34483.0,10.4999535981821,3.537940806206864
118,Germany,D31T33, Furniture; other manufacturing; repair and installation of machinery and equipment [CM],1994,21105.0,10.4999535981821,2.1653638231881174
119,Germany,D35," Electricity, gas, steam and air conditioning supply [D]",1994,14630.0,10.4999535981821,1.5010316386279154
120,Germany,D36T39," Water supply; sewerage, waste management and remediation activities [E]",1994,7909.0,10.4999535981821,0.8114599610326851
121,Germany,D41T43, Construction [F],1994,87125.0,10.4999535981821,8.9389871165726
122,Germany,D45T47," Wholesale and retail trade, repair of motor vehicles and motorcycles [G]",1994,115402.0,10.4999535981821,11.8401950212535
123,Germany,D49T53, Transportation and storage [H],1994,52914.0,10.4999535981821,5.428953392095524
124,Germany,D55T56, Accommodation and food service activities [I],1994,15625.0,10.4999535981821,1.603118205985043
125,Germany,D58T63, Information and communication [J],1994,32715.0,10.4999535981821,3.3565447749632438
126,Germany,D64T66, Financial and insurance activities [K],1994,50877.0,10.4999535981821,5.219958077817666
127,Germany,D68, Real estate activities [L],1994,7512.0,10.4999535981821,0.7707279336550171
128,Germany,D69T75," Professional, scientific and technical activities [M]",1994,32356.0,10.4999535981821,3.3197115310625316
129,Germany,D77T82, Administrative and support service activities [N],1994,17395.0,10.4999535981821,1.7847194363590286
130,Germany,D84, Public administration and defence; compulsory social security [O],1994,92844.0,10.4999535981821,9.525754029854422
131,Germany,D85, Education [P],1994,57928.0,10.4999535981821,5.943387611923301
132,Germany,D86T88, Human health and social work activities [Q],1994,74960.0,10.4999535981821,7.690863406120885
133,Germany,D90T93," Arts, entertainment and recreation [R]",1994,9172.0,10.4999535981821,0.9410432118588682
134,Germany,D94T96, Other service activities [S],1994,23508.0,10.4999535981821,2.4119105783229693
135,Germany,D97T98, Activities of households as employers; undifferentiated activities of households for own use [T],1994,4078.0,10.4999535981821,0.41840102681644836
136,Germany,D01T99,TOTAL,1995,1011385.0,10.51329496896086,100.0
137,Germany,D01T03," Agriculture, hunting, forestry and fishing [A]",1995,6831.0,10.51329496896086,0.6754104520039352
138,Germany,D05T09, Mining and quarrying [B],1995,7725.0,10.51329496896086,0.7638040904304494
139,Germany,D10T33, Manufacturing [C],1995,270355.0,10.51329496896086,26.73116567874746
140,Germany,D10T12," Food products, beverages and tobacco [CA]",1995,22704.0,10.51329496896086,2.244842468496171
141,Germany,D13T15," Textiles, wearing apparel, leather and related products [CB]",1995,8022.0,10.51329496896086,0.7931697622567074
142,Germany,D16T18," Wood and paper products, and printing [CC]",1995,20148.0,10.51329496896086,1.9921197170217078
143,Germany,D19, Coke and refined petroleum products [CD],1995,1019.0,10.51329496896086,0.10075292791567997
144,Germany,D20, Chemicals and chemical products [CE],1995,18486.0,10.51329496896086,1.8277906039737588
145,Germany,D21, Basic pharmaceutical products and pharmaceutical preparations [CF],1995,5471.0,10.51329496896086,0.5409413823618108
146,Germany,D22T23," Rubber and plastics products, and other non-metallic mineral products [CG]",1995,23923.0,10.51329496896086,2.3653702595945165
147,Germany,D24T25," Basic metals and fabricated metal products, except machinery and equipment [CH]",1995,39641.0,10.51329496896086,3.919476757120187
148,Germany,D26," Computer, electronic and optical products [CI]",1995,14106.0,10.51329496896086,1.3947211002733875
149,Germany,D27, Electrical equipment [CJ],1995,18952.0,10.51329496896086,1.8738660351893692
150,Germany,D28, Machinery and equipment n.e.c. [CK],1995,40788.0,10.51329496896086,4.032885597472773
151,Germany,D29T30, Transport equipment [CL],1995,35674.0,10.51329496896086,3.5272423458920192
152,Germany,D31T33, Furniture; other manufacturing; repair and installation of machinery and equipment [CM],1995,21421.0,10.51329496896086,2.117986721179373
153,Germany,D35," Electricity, gas, steam and air conditioning supply [D]",1995,14651.0,10.51329496896086,1.4486076024461507
154,Germany,D36T39," Water supply; sewerage, waste management and remediation activities [E]",1995,7813.0,10.51329496896086,0.7725050302308221
155,Germany,D41T43, Construction [F],1995,88749.0,10.51329496896086,8.774996662991837
156,Germany,D45T47," Wholesale and retail trade, repair of motor vehicles and motorcycles [G]",1995,118598.0,10.51329496896086,11.726296118688728
157,Germany,D49T53, Transportation and storage [H],1995,52677.0,10.51329496896086,5.208402339366314
158,Germany,D55T56, Accommodation and food service activities [I],1995,17165.0,10.51329496896086,1.6971776326522543
159,Germany,D58T63, Information and communication [J],1995,34457.0,10.51329496896086,3.406912303425501
160,Germany,D64T66, Financial and insurance activities [K],1995,52552.0,10.51329496896086,5.196043049877148
161,Germany,D68, Real estate activities [L],1995,8056.0,10.51329496896086,0.7965314889977605
162,Germany,D69T75," Professional, scientific and technical activities [M]",1995,34905.0,10.51329496896086,3.451207996954671
163,Germany,D77T82, Administrative and support service activities [N],1995,19100.0,10.51329496896086,1.8884994339445416
164,Germany,D84, Public administration and defence; compulsory social security [O],1995,96414.0,10.51329496896086,9.532868294467487
165,Germany,D85, Education [P],1995,61901.0,10.51329496896086,6.12041902935084
166,Germany,D86T88, Human health and social work activities [Q],1995,80824.0,10.51329496896086,7.991417709378723
167,Germany,D90T93," Arts, entertainment and recreation [R]",1995,9396.0,10.51329496896086,0.9290230723216183
168,Germany,D94T96, Other service activities [S],1995,24859.0,10.51329496896086,2.45791661928939
169,Germany,D97T98, Activities of households as employers; undifferentiated activities of households for own use [T],1995,4357.0,10.51329496896086,0.4307953944343647
170,Germany,D01T99,TOTAL,1996,1020661.0,10.51937956114272,100.0
171,Germany,D01T03," Agriculture, hunting, forestry and fishing [A]",1996,6621.0,10.51937956114272,0.6486972657914822
172,Germany,D05T09, Mining and quarrying [B],1996,7411.0,10.51937956114272,0.7260980874159001
173,Germany,D10T33, Manufacturing [C],1996,269488.0,10.51937956114272,26.403281794836875
174,Germany,D10T12," Food products, beverages and tobacco [CA]",1996,22938.0,10.51937956114272,2.247367147368225
175,Germany,D13T15," Textiles, wearing apparel, leather and related products [CB]",1996,7628.0,10.51937956114272,0.7473588194317212
176,Germany,D16T18," Wood and paper products, and printing [CC]",1996,19966.0,10.51937956114272,1.9561832969026933
177,Germany,D19, Coke and refined petroleum products [CD],1996,1180.0,10.51937956114272,0.11561135381875079
178,Germany,D20, Chemicals and chemical products [CE],1996,17806.0,10.51937956114272,1.7445557339802342
179,Germany,D21, Basic pharmaceutical products and pharmaceutical preparations [CF],1996,5266.0,10.51937956114272,0.5159401603470692
180,Germany,D22T23," Rubber and plastics products, and other non-metallic mineral products [CG]",1996,23567.0,10.51937956114272,2.3089938774970338
181,Germany,D24T25," Basic metals and fabricated metal products, except machinery and equipment [CH]",1996,38775.0,10.51937956114272,3.799008681628866
182,Germany,D26," Computer, electronic and optical products [CI]",1996,13616.0,10.51937956114272,1.334037452200094
183,Germany,D27, Electrical equipment [CJ],1996,18451.0,10.51937956114272,1.8077500756862466
184,Germany,D28, Machinery and equipment n.e.c. [CK],1996,41069.0,10.51937956114272,4.0237649915104035
185,Germany,D29T30, Transport equipment [CL],1996,38023.0,10.51937956114272,3.7253309375003063
186,Germany,D31T33, Furniture; other manufacturing; repair and installation of machinery and equipment [CM],1996,21203.0,10.51937956114272,2.0773792669652313
187,Germany,D35," Electricity, gas, steam and air conditioning supply [D]",1996,14852.0,10.51937956114272,1.4551354465390565
188,Germany,D36T39," Water supply; sewerage, waste management and remediation activities [E]",1996,7945.0,10.51937956114272,0.7784171238050636
189,Germany,D41T43, Construction [F],1996,85890.0,10.51937956114272,8.415134897875005
190,Germany,D45T47," Wholesale and retail trade, repair of motor vehicles and motorcycles [G]",1996,120569.0,10.51937956114272,11.8128350157398
191,Germany,D49T53, Transportation and storage [H],1996,52095.0,10.51937956114272,5.104045319650697
192,Germany,D55T56, Accommodation and food service activities [I],1996,15736.0,10.51937956114272,1.5417459861795444
193,Germany,D58T63, Information and communication [J],1996,35308.0,10.51937956114272,3.4593268479936037
194,Germany,D64T66, Financial and insurance activities [K],1996,52393.0,10.51937956114272,5.13324208527611
195,Germany,D68, Real estate activities [L],1996,8546.0,10.51937956114272,0.8373005336737663
196,Germany,D69T75," Professional, scientific and technical activities [M]",1996,37327.0,10.51937956114272,3.6571398338919585
197,Germany,D77T82, Administrative and support service activities [N],1996,20673.0,10.51937956114272,2.0254521334703686
198,Germany,D84, Public administration and defence; compulsory social security [O],1996,98311.0,10.51937956114272,9.63209136040272
199,Germany,D85, Education [P],1996,64020.0,10.51937956114272,6.272405823285107
200,Germany,D86T88, Human health and social work activities [Q],1996,83561.0,10.51937956114272,8.186949437668336
201,Germany,D90T93," Arts, entertainment and recreation [R]",1996,9602.0,10.51937956114272,0.9407628977691908
202,Germany,D94T96, Other service activities [S],1996,25730.0,10.51937956114272,2.5209153675902187
203,Germany,D97T98, Activities of households as employers; undifferentiated activities of households for own use [T],1996,4583.0,10.51937956114272,0.4490227411451991
204,Germany,D01T99,TOTAL,1997,1024739.0,10.5366025137918,100.0
205,Germany,D01T03," Agriculture, hunting, forestry and fishing [A]",1997,6474.0,10.5366025137918,0.6317706264717162
206,Germany,D05T09, Mining and quarrying [B],1997,6788.0,10.5366025137918,0.6624125752996617
207,Germany,D10T33, Manufacturing [C],1997,269808.0,10.5366025137918,26.32943608079716
208,Germany,D10T12," Food products, beverages and tobacco [CA]",1997,23237.0,10.5366025137918,2.267601799092257
209,Germany,D13T15," Textiles, wearing apparel, leather and related products [CB]",1997,7328.0,10.5366025137918,0.7151089204177844
210,Germany,D16T18," Wood and paper products, and printing [CC]",1997,20184.0,10.5366025137918,1.9696722775262774
211,Germany,D19, Coke and refined petroleum products [CD],1997,1137.0,10.5366025137918,0.11095508222093627
212,Germany,D20, Chemicals and chemical products [CE],1997,17190.0,10.5366025137918,1.6775003195935747
213,Germany,D21, Basic pharmaceutical products and pharmaceutical preparations [CF],1997,5090.0,10.5366025137918,0.4967118456504534
214,Germany,D22T23," Rubber and plastics products, and other non-metallic mineral products [CG]",1997,23493.0,10.5366025137918,2.292583770111219
215,Germany,D24T25," Basic metals and fabricated metal products, except machinery and equipment [CH]",1997,38531.0,10.5366025137918,3.7600793958266445
216,Germany,D26," Computer, electronic and optical products [CI]",1997,13789.0,10.5366025137918,1.345610931173694
217,Germany,D27, Electrical equipment [CJ],1997,18363.0,10.5366025137918,1.7919684914890524
218,Germany,D28, Machinery and equipment n.e.c. [CK],1997,40730.0,10.5366025137918,3.974670623446556
219,Germany,D29T30, Transport equipment [CL],1997,39424.0,10.5366025137918,3.847223536920133
220,Germany,D31T33, Furniture; other manufacturing; repair and installation of machinery and equipment [CM],1997,21312.0,10.5366025137918,2.079749087328578
221,Germany,D35," Electricity, gas, steam and air conditioning supply [D]",1997,14746.0,10.5366025137918,1.4390005650219226
222,Germany,D36T39," Water supply; sewerage, waste management and remediation activities [E]",1997,7965.0,10.5366025137918,0.7772710904923107
223,Germany,D41T43, Construction [F],1997,82366.0,10.5366025137918,8.037754003702407
224,Germany,D45T47," Wholesale and retail trade, repair of motor vehicles and motorcycles [G]",1997,122019.0,10.5366025137918,11.907324694385595
225,Germany,D49T53, Transportation and storage [H],1997,50415.0,10.5366025137918,4.919789331722517
226,Germany,D55T56, Accommodation and food service activities [I],1997,16169.0,10.5366025137918,1.5778651929906053
227,Germany,D58T63, Information and communication [J],1997,35360.0,10.5366025137918,3.4506347469941128
228,Germany,D64T66, Financial and insurance activities [K],1997,52739.0,10.5366025137918,5.14657878737903
229,Germany,D68, Real estate activities [L],1997,8795.0,10.5366025137918,0.8582673246553513
230,Germany,D69T75," Professional, scientific and technical activities [M]",1997,38939.0,10.5366025137918,3.7998944121381153
231,Germany,D77T82, Administrative and support service activities [N],1997,21971.0,10.5366025137918,2.1440581455375467
232,Germany,D84, Public administration and defence; compulsory social security [O],1997,98802.0,10.5366025137918,9.641674611779194
233,Germany,D85, Education [P],1997,65364.0,10.5366025137918,6.378599819075882
234,Germany,D86T88, Human health and social work activities [Q],1997,85475.0,10.5366025137918,8.341148331428784
235,Germany,D90T93," Arts, entertainment and recreation [R]",1997,9807.0,10.5366025137918,0.9570241788396849
236,Germany,D94T96, Other service activities [S],1997,25882.0,10.5366025137918,2.525716304346765
237,Germany,D97T98, Activities of households as employers; undifferentiated activities of households for own use [T],1997,4855.0,10.5366025137918,0.47377917694164073
238,Germany,D01T99,TOTAL,1998,1046887.0,10.55732721583743,100.0
239,Germany,D01T03," Agriculture, hunting, forestry and fishing [A]",1998,6474.0,10.55732721583743,0.6184048517175207
240,Germany,D05T09, Mining and quarrying [B],1998,6243.0,10.55732721583743,0.5963394330047082
241,Germany,D10T33, Manufacturing [C],1998,277484.0,10.55732721583743,26.505630502623497
242,Germany,D10T12," Food products, beverages and tobacco [CA]",1998,24058.0,10.55732721583743,2.298051270098874
243,Germany,D13T15," Textiles, wearing apparel, leather and related products [CB]",1998,7240.0,10.55732721583743,0.691574162254379
244,Germany,D16T18," Wood and paper products, and printing [CC]",1998,20291.0,10.55732721583743,1.938222558881713
245,Germany,D19, Coke and refined petroleum products [CD],1998,1147.0,10.55732721583743,0.10956292321902938
246,Germany,D20, Chemicals and chemical products [CE],1998,17538.0,10.55732721583743,1.6752524388974166
247,Germany,D21, Basic pharmaceutical products and pharmaceutical preparations [CF],1998,5180.0,10.55732721583743,0.4948002984085197
248,Germany,D22T23," Rubber and plastics products, and other non-metallic mineral products [CG]",1998,24163.0,10.55732721583743,2.3080810058774253
249,Germany,D24T25," Basic metals and fabricated metal products, except machinery and equipment [CH]",1998,39793.0,10.55732721583743,3.8010788174845995
250,Germany,D26," Computer, electronic and optical products [CI]",1998,13832.0,10.55732721583743,1.3212505265611285
251,Germany,D27, Electrical equipment [CJ],1998,18823.0,10.55732721583743,1.7979973005682561
252,Germany,D28, Machinery and equipment n.e.c. [CK],1998,42180.0,10.55732721583743,4.029088144183661
253,Germany,D29T30, Transport equipment [CL],1998,41609.0,10.55732721583743,3.9745454858069684
254,Germany,D31T33, Furniture; other manufacturing; repair and installation of machinery and equipment [CM],1998,21630.0,10.55732721583743,2.0661255703815216
255,Germany,D35," Electricity, gas, steam and air conditioning supply [D]",1998,14927.0,10.55732721583743,1.4258463425374468
256,Germany,D36T39," Water supply; sewerage, waste management and remediation activities [E]",1998,8108.0,10.55732721583743,0.7744866446904012
257,Germany,D41T43, Construction [F],1998,79207.0,10.55732721583743,7.565955064873286
258,Germany,D45T47," Wholesale and retail trade, repair of motor vehicles and motorcycles [G]",1998,123547.0,10.55732721583743,11.801369202215712
259,Germany,D49T53, Transportation and storage [H],1998,50756.0,10.55732721583743,4.8482787540584615
260,Germany,D55T56, Accommodation and food service activities [I],1998,16677.0,10.55732721583743,1.5930086055132981
261,Germany,D58T63, Information and communication [J],1998,37512.0,10.55732721583743,3.5831947478572186
262,Germany,D64T66, Financial and insurance activities [K],1998,53966.0,10.55732721583743,5.154902105002736
263,Germany,D68, Real estate activities [L],1998,9726.0,10.55732721583743,0.9290400969732169
264,Germany,D69T75," Professional, scientific and technical activities [M]",1998,42211.0,10.55732721583743,4.032049304270662
265,Germany,D77T82, Administrative and support service activities [N],1998,24074.0,10.55732721583743,2.299579610788939
266,Germany,D84, Public administration and defence; compulsory social security [O],1998,99560.0,10.55732721583743,9.510099943929001
267,Germany,D85, Education [P],1998,66819.0,10.55732721583743,6.382637285590517
268,Germany,D86T88, Human health and social work activities [Q],1998,87693.0,10.55732721583743,8.376548758366472
269,Germany,D90T93," Arts, entertainment and recreation [R]",1998,10331.0,10.55732721583743,0.9868304793162967
270,Germany,D94T96, Other service activities [S],1998,26490.0,10.55732721583743,2.5303590549887427
271,Germany,D97T98, Activities of households as employers; undifferentiated activities of households for own use [T],1998,5082.0,10.55732721583743,0.48543921168187204
272,Germany,D01T99,TOTAL,1999,1077083.0,10.57631866626687,100.0
273,Germany,D01T03," Agriculture, hunting, forestry and fishing [A]",1999,6640.0,10.57631866626687,0.6164798813090542
274,Germany,D05T09, Mining and quarrying [B],1999,5661.0,10.57631866626687,0.5255862361582162
